Trace
Swept SA
A.03.08,N9010A
1749980754.67134,-76.0569668625304
1749980804.67134,-71.9622592615215
1749980854.67134,-71.9622592615215
1749980904.67134,-70.6954685545428
1749980954.67134,-71.306310809654
1749981004.67134,-69.9126117852786
1749981054.67134,-74.3505834356742
1749981104.67134,-69.8331027065998
1749981154.67134,-71.1006577260522
1749981204.67134,-74.3077707513119
1749981254.67134,-76.5355484045108
1749981304.67134,-75.010353789667
1749981354.67134,-76.7557266920041
1749981404.67134,-73.2160522134757
1749981454.67134,-72.3376319225182
1749981504.67134,-72.3315158415533
1749981554.67134,-71.9867223700979
1749981604.67134,-70.9806291617836
1749981654.67134,-69.9408975016287
1749981704.67134,-69.9408975016287
1749981754.67134,-73.1403653636113
1749981804.67134,-68.5296145729674
1749981854.67134,-70.6824704205591
1749981904.67134,-69.1909142706236
1749981954.67134,-69.1909142706236
1749982004.67134,-70.2046523808637
1749982054.67134,-70.6847636977369
1749982104.67134,-69.6702607784557
1749982154.67134,-69.8453331958819
1749982204.67134,-68.6763996667335
1749982254.67134,-72.1419165606555
1749982304.67134,-74.3077690263939
1749982354.67134,-74.0929419977568
1749982404.67134,-72.3919105615403
1749982454.67134,-71.7986518709583
1749982504.67134,-71.3674690188584
1749982554.67134,-70.9347571367166
1749982604.67134,-71.8957442789502
1749982654.67134,-75.8069695555528
1749982704.67134,-71.9614917474954
1749982754.67134,-73.3918871531197
1749982804.67134,-71.6740365301855
1749982854.67134,-76.0279122469928
1749982904.67134,-71.4301580352929
1749982954.67134,-71.2550855786642
1749983004.67134,-68.8377096115669
1749983054.67134,-69.2910631183218
1749983104.67134,-69.0609460375494
1749983154.67134,-71.3139524577573
1749983204.67134,-70.2466985704696
1749983254.67134,-73.1434210976693
1749983304.67134,-69.9921169828918
1749983354.67134,-70.2184114820257
1749983404.67134,-72.1747885700101
1749983454.67134,-70.5853753337173
1749983504.67134,-70.5700851378388
1749983554.67134,-70.4026576484736
1749983604.67134,-70.4026576354061
1749983654.67134,-68.9103369508483
1749983704.67134,-68.9103369508483
1749983754.67134,-72.5027621490996
1749983804.67134,-68.9034560739099
1749983854.67134,-70.2551070400183
1749983904.67134,-68.2169272956233
1749983954.67134,-67.8843660906382
1749984004.67134,-67.8843660906382
1749984054.67134,-72.7787492948049
1749984104.67134,-69.807104635309
1749984154.67134,-69.0647668550673
1749984204.67134,-68.8331207703881
1749984254.67134,-70.6213060434661
1749984304.67134,-68.361418772455
1749984354.67134,-69.3239349839332
1749984404.67134,-68.3981151667714
1749984454.67134,-69.3453410255604
1749984504.67134,-69.3453410255604
1749984554.67134,-71.5647090200627
1749984604.67134,-68.2283938905936
1749984654.67134,-69.0938174327286
1749984704.67134,-67.9959830883463
1749984754.67134,-67.9959830883463
1749984804.67134,-68.2834382664535
1749984854.67134,-69.7994584396947
1749984904.67134,-65.957038691721
1749984954.67134,-67.8874225564796
1749985004.67134,-65.3630154142465
1749985054.67134,-66.7062568000636
1749985104.67134,-64.8026306016803
1749985154.67134,-66.8744485365647
1749985204.67134,-65.4119436568713
1749985254.67134,-65.4065920843936
1749985304.67134,-68.8606413902108
1749985354.67134,-73.7940145402906
1749985404.67134,-68.3866458276135
1749985454.67134,-68.3629460383762
1749985504.67134,-68.3629460383762
1749985554.67134,-70.9920905819999
1749985604.67134,-64.7475851150777
1749985654.67134,-67.1588448443994
1749985704.67134,-64.9410057492634
1749985754.67134,-70.4003606993113
1749985804.67134,-66.7643582559403
1749985854.67134,-67.4478288042648
1749985904.67134,-69.1817340139566
1749985954.67134,-77.7465224650114
1749986004.67134,-69.3040550713494
1749986054.67134,-71.9645445674874
1749986104.67134,-66.7559481268115
1749986154.67134,-68.0150936313104
1749986204.67134,-66.6206301115154
1749986254.67134,-74.2825340522937
1749986304.67134,-69.8300365707636
1749986354.67134,-71.1495781020056
1749986404.67134,-68.4218117283213
1749986454.67134,-72.3078083163202
1749986504.67134,-67.6297807004003
1749986554.67134,-66.9264328660717
1749986604.67134,-65.9379233268271
1749986654.67134,-66.5602331569756
1749986704.67134,-67.3308576074993
1749986754.67134,-66.0396027204042
1749986804.67134,-65.5556687826898
1749986854.67134,-68.2138647272312
1749986904.67134,-65.8018403326116
1749986954.67134,-67.0533406999687
1749987004.67134,-68.2062193548732
1749987054.67134,-66.7360694556459
1749987104.67134,-65.6504673254636
1749987154.67134,-65.9119292150071
1749987204.67134,-70.7764966143094
1749987254.67134,-67.3836078306548
1749987304.67134,-66.1175816975011
1749987354.67134,-64.3477444713044
1749987404.67134,-63.5129010857102
1749987454.67134,-65.1221914773315
1749987504.67134,-63.2155072711347
1749987554.67134,-67.6664755266095
1749987604.67134,-65.8240099810644
1749987654.67134,-65.955505414722
1749987704.67134,-66.6099245621288
1749987754.67134,-64.2850541481138
1749987804.67134,-62.7300438460137
1749987854.67134,-67.4050131535662
1749987904.67134,-61.6169193057529
1749987954.67134,-59.9288844746156
1749988004.67134,-58.2454367336039
1749988054.67134,-60.9877286378687
1749988104.67134,-61.1574493782766
1749988154.67134,-59.2469425904413
1749988204.67134,-58.8960331033587
1749988254.67134,-60.4472208107528
1749988304.67134,-59.5840907026062
1749988354.67134,-61.7530010977528
1749988404.67134,-60.6368186280838
1749988454.67134,-58.91208740263
1749988504.67134,-58.6575060502683
1749988554.67134,-62.6704110210018
1749988604.67134,-55.6667486785932
1749988654.67134,-58.2454357274017
1749988704.67134,-58.1521656266295
1749988754.67134,-61.9831175643498
1749988804.67134,-56.996228624155
1749988854.67134,-58.0137893683038
1749988904.67134,-56.3807991090398
1749988954.67134,-62.1681282915552
1749989004.67134,-58.0772432329821
1749989054.67134,-58.4717296254278
1749989104.67134,-54.9626355255887
1749989154.67134,-54.9626355255887
1749989204.67134,-56.0115410262384
1749989254.67134,-56.012305521658
1749989304.67134,-57.6965175490084
1749989354.67134,-60.5557792387422
1749989404.67134,-58.4075102852628
1749989454.67134,-58.4075102852628
1749989504.67134,-54.5895547304732
1749989554.67134,-55.7630752190717
1749989604.67134,-54.6285446502511
1749989654.67134,-63.7797110848279
1749989704.67134,-62.7155151661511
1749989754.67134,-63.0503698704626
1749989804.67134,-61.2575973635158
1749989854.67134,-64.6650116124132
1749989904.67134,-59.0695739295011
1749989954.67134,-63.9960665293315
1749990004.67134,-59.7713925116393
1749990054.67134,-59.7843891428536
1749990104.67134,-63.5220710059368
1749990154.67134,-62.3584890361986
1749990204.67134,-60.3684733656978
1749990254.67134,-62.3760725876602
1749990304.67134,-61.3730374132946
1749990354.67134,-61.3432214124168
1749990404.67134,-60.7109728412596
1749990454.67134,-62.2789796438984
1749990504.67134,-60.8829871593992
1749990554.67134,-62.6168922645505
1749990604.67134,-62.6168922645505
1749990654.67134,-68.8499298036113
1749990704.67134,-64.7697479553315
1749990754.67134,-65.6527551534687
1749990804.67134,-65.9814937245451
1749990854.67134,-67.5976646272132
1749990904.67134,-63.7277225214313
1749990954.67134,-63.6894970840054
1749991004.67134,-61.6383206299908
1749991054.67134,-62.9502171547665
1749991104.67134,-61.5664568191296
1749991154.67134,-64.9127103498509
1749991204.67134,-65.6435803329069
1749991254.67134,-67.9164640391189
1749991304.67134,-65.5510746360814
1749991354.67134,-63.4035702172243
1749991404.67134,-63.4035702172243
1749991454.67134,-65.516671571213
1749991504.67134,-63.2292621122719
1749991554.67134,-64.1107402803673
1749991604.67134,-64.240706683983
1749991654.67134,-65.1825810617672
1749991704.67134,-66.8859058274318
1749991754.67134,-63.5465326770816
1749991804.67134,-62.7392116623631
1749991854.67134,-63.3064768553005
1749991904.67134,-60.2239785174356
1749991954.67134,-62.1146080323344
1749992004.67134,-60.203336762147
1749992054.67134,-61.076405349951
1749992104.67134,-60.7102057323279
1749992154.67134,-62.8921127848238
1749992204.67134,-61.0312991531948
1749992254.67134,-61.3959695186275
1749992304.67134,-60.9617286717816
1749992354.67134,-64.2292378544599
1749992404.67134,-62.3531338701417
1749992454.67134,-64.8805989548505
1749992504.67134,-60.7140276213857
1749992554.67134,-66.3377519615123
1749992604.67134,-63.7246617824976
1749992654.67134,-63.4983672441611
1749992704.67134,-62.5320284379768
1749992754.67134,-62.4808063170664
1749992804.67134,-61.9548243733551
1749992854.67134,-63.2468436774644
1749992904.67134,-62.5412023046067
1749992954.67134,-62.5694889879563
1749993004.67134,-59.3845465258786
1749993054.67134,-59.7668007433269
1749993104.67134,-61.1169226924609
1749993154.67134,-63.8079924104776
1749993204.67134,-62.8385956095473
1749993254.67134,-62.9815585790395
1749993304.67134,-64.3026292056611
1749993354.67134,-65.018209071244
1749993404.67134,-63.6122778326685
1749993454.67134,-63.4211506194039
1749993504.67134,-62.2675072730664
1749993554.67134,-61.3715032215663
1749993604.67134,-60.6024076050711
1749993654.67134,-61.981580889785
1749993704.67134,-58.6452656819105
1749993754.67134,-58.6452656819105
1749993804.67134,-59.7346901585152
1749993854.67134,-61.1826692070742
1749993904.67134,-61.3516254912651
1749993954.67134,-62.2545098970011
1749994004.67134,-61.3707379551606
1749994054.67134,-61.6666027658293
1749994104.67134,-61.088634297261
1749994154.67134,-64.3140954347397
1749994204.67134,-62.1597104002954
1749994254.67134,-63.5335321125316
1749994304.67134,-61.7063567890001
1749994354.67134,-64.0595138340943
1749994404.67134,-62.767494412377
1749994454.67134,-63.7804680794677
1749994504.67134,-61.5450451453837
1749994554.67134,-61.7797492378764
1749994604.67134,-61.6000895604463
1749994654.67134,-62.8171870328133
1749994704.67134,-62.0442689784227
1749994754.67134,-65.0763094947834
1749994804.67134,-64.2881011922441
1749994854.67134,-62.9647368572151
1749994904.67134,-62.2223990377707
1749994954.67134,-62.1390675996019
1749995004.67134,-63.4823089592839
1749995054.67134,-69.6603019264713
1749995104.67134,-63.1191671403933
1749995154.67134,-63.1191671403933
1749995204.67134,-63.2177887221703
1749995254.67134,-67.5036231182819
1749995304.67134,-64.6000197664141
1749995354.67134,-63.5954555750741
1749995404.67134,-63.5954555750741
1749995454.67134,-67.5846607304352
1749995504.67134,-63.3844509712648
1749995554.67134,-63.3844509712648
1749995604.67134,-63.2751260877217
1749995654.67134,-64.8209622749082
1749995704.67134,-63.2246685145011
1749995754.67134,-67.5754861842922
1749995804.67134,-64.3095057964397
1749995854.67134,-64.0587469473112
1749995904.67134,-64.0587469473112
1749995954.67134,-69.075451496357
1749996004.67134,-64.9364024030924
1749996054.67134,-64.9364024030924
1749996104.67134,-64.2001806384778
1749996154.67134,-66.7498163517064
1749996204.67134,-62.6428766802406
1749996254.67134,-63.0473016438167
1749996304.67134,-63.2017322144813
1749996354.67134,-66.8186218149975
1749996404.67134,-62.8775804199091
1749996454.67134,-62.1092493511037
1749996504.67134,-61.9357059114493
1749996554.67134,-61.1138591440017
1749996604.67134,-59.6651154824151
1749996654.67134,-59.6666444863219
1749996704.67134,-62.2384508803406
1749996754.67134,-64.9272271905038
1749996804.67134,-62.1268325628088
1749996854.67134,-64.8775340212298
1749996904.67134,-61.7491651087972
1749996954.67134,-63.0006655153569
1749997004.67134,-60.141403708015
1749997054.67134,-61.8928925345063
1749997104.67134,-56.7722145437194
1749997154.67134,-55.1912109530556
1749997204.67134,-53.7233546184926
1749997254.67134,-57.7186759070888
1749997304.67134,-55.51765589413
1749997354.67134,-57.7263208482173
1749997404.67134,-56.5986707381733
1749997454.67134,-58.5596349424185
1749997504.67134,-52.0223226857087
1749997554.67134,-51.6293652841023
1749997604.67134,-51.6821163566492
1749997654.67134,-50.3327587330565
1749997704.67134,-49.0904324022077
1749997754.67134,-51.0085841311716
1749997804.67134,-41.6013070267049
1749997854.67134,-38.8047349414458
1749997904.67134,-33.4936944026922
1749997954.67134,-28.986152283951
1749998004.67134,-25.0504625136106
1749998054.67134,-21.9419709263847
1749998104.67134,-19.4473796543539
1749998154.67134,-17.7318225307461
1749998204.67134,-16.6737427061017
1749998254.67134,-16.2746691973953
1749998304.67134,-16.2700821334047
1749998354.67134,-16.5361310085334
1749998404.67134,-17.5468111501627
1749998454.67134,-19.0498347575274
1749998504.67134,-21.5207261096453
1749998554.67134,-24.4312098418842
1749998604.67134,-28.5083335255398
1749998654.67134,-33.1351388114683
1749998704.67134,-38.1457273579546
1749998754.67134,-44.2724982957046
1749998804.67134,-46.6677033467957
1749998854.67134,-52.5452444785265
1749998904.67134,-50.8205132792078
1749998954.67134,-56.6323066810423
1749999004.67134,-53.09033869012
1749999054.67134,-51.3931298094068
1749999104.67134,-51.3189724730841
1749999154.67134,-55.8265144350146
1749999204.67134,-57.970960610842
1749999254.67134,-60.2545473966717
1749999304.67134,-57.7072049736885
1749999354.67134,-59.4586939439229
1749999404.67134,-55.0253090438964
1749999454.67134,-57.4021658912955
1749999504.67134,-55.2454874751329
1749999554.67134,-61.0932127366615
1749999604.67134,-57.4916131360104
1749999654.67134,-57.4916131360104
1749999704.67134,-59.2002895002879
1749999754.67134,-56.8486612892221
1749999804.67134,-56.2576961633043
1749999854.67134,-57.8111773438896
1749999904.67134,-59.1926441017947
1749999954.67134,-62.5289590221829
1750000004.67134,-62.536604093987
1750000054.67134,-60.7805279552216
1750000104.67134,-60.6918449576426
1750000154.67134,-66.3706138827101
1750000204.67134,-63.4356657090036
1750000254.67134,-65.1474001856351
1750000304.67134,-65.7291910006259
1750000354.67134,-61.6405995328521
1750000404.67134,-61.063395598906
1750000454.67134,-64.9157537611994
1750000504.67134,-63.5059999671205
1750000554.67134,-64.5388509594181
1750000604.67134,-62.5098453168691
1750000654.67134,-63.6451403157715
1750000704.67134,-62.5022000621192
1750000754.67134,-64.3110270904858
1750000804.67134,-62.9723726771863
1750000854.67134,-65.9837714643935
1750000904.67134,-64.2437500299936
1750000954.67134,-62.2315636525677
1750001004.67134,-62.2093928933723
1750001054.67134,-65.9944743218626
1750001104.67134,-63.4884153571864
1750001154.67134,-64.7712605594497
1750001204.67134,-64.0189841688749
1750001254.67134,-66.2444682312745
1750001304.67134,-64.8737045399194
1750001354.67134,-64.8989332023878
1750001404.67134,-65.6833188710184
1750001454.67134,-68.2543607565498
1750001504.67134,-64.5212656699708
1750001554.67134,-65.5556456792427
1750001604.67134,-63.0526447223801
1750001654.67134,-63.9249488539673
1750001704.67134,-63.7819857930022
1750001754.67134,-65.8086976748735
1750001804.67134,-67.4462747759796
1750001854.67134,-64.8698810304841
1750001904.67134,-63.6535480012665
1750001954.67134,-66.8201420505712
1750002004.67134,-63.7437597675361
1750002054.67134,-65.1007622930546
1750002104.67134,-59.9036334796861
1750002154.67134,-64.9975534774088
1750002204.67134,-61.5603233452416
1750002254.67134,-63.7682236732337
1750002304.67134,-63.7636365439053
1750002354.67134,-65.2077930369609
1750002404.67134,-62.7315500078247
1750002454.67134,-61.8271363106956
1750002504.67134,-60.4043859376727
1750002554.67134,-58.7752182731147
1750002604.67134,-58.0481706626163
1750002654.67134,-60.4189114290505
1750002704.67134,-59.3310157603391
1750002754.67134,-60.5465841895967
1750002804.67134,-61.7866168381733
1750002854.67134,-63.5472797795781
1750002904.67134,-61.726985006296
1750002954.67134,-60.4999488190554
1750003004.67134,-59.2201614677949
1750003054.67134,-59.7675495707415
1750003104.67134,-58.3409766291476
1750003154.67134,-61.0259303707398
1750003204.67134,-59.5657190949133
1750003254.67134,-60.994585313685
1750003304.67134,-61.1681287272043
1750003354.67134,-63.2957557032466
1750003404.67134,-62.2713142781727
1750003454.67134,-64.752908749111
1750003504.67134,-62.4693217803355
1750003554.67134,-63.6038523622236
1750003604.67134,-60.6964264417848
1750003654.67134,-60.6964264417848
1750003704.67134,-63.3492707485107
1750003754.67134,-61.464757249239
1750003804.67134,-58.6131404744986
1750003854.67134,-61.2636913603034
1750003904.67134,-58.6093179059276
1750003954.67134,-63.5763294163752
1750004004.67134,-60.0106616754181
1750004054.67134,-61.0702704647665
1750004104.67134,-59.870756609199
1750004154.67134,-62.1199404608359
1750004204.67134,-60.2675363572279
1750004254.67134,-68.2428887646771
1750004304.67134,-62.7873561087814
1750004354.67134,-62.9593704007859
1750004404.67134,-60.9280712850457
1750004454.67134,-60.5427589291082
1750004504.67134,-60.4647789327416
1750004554.67134,-61.5496165021665
1750004604.67134,-60.3470446126504
1750004654.67134,-61.1826522715157
1750004704.67134,-62.688733886694
1750004754.67134,-60.2644773562798
1750004804.67134,-60.2109617491105
1750004854.67134,-64.0319750503625
1750004904.67134,-59.3233671472261
1750004954.67134,-63.1237387846624
1750005004.67134,-59.8921613440703
1750005054.67134,-60.5205872943863
1750005104.67134,-60.5259387623235
1750005154.67134,-63.1527898588911
1750005204.67134,-61.6428854529934
1750005254.67134,-61.3684268930329
1750005304.67134,-63.4425383403113
1750005354.67134,-62.530479571378
1750005404.67134,-60.066468664969
1750005454.67134,-60.0496493737108
1750005504.67134,-60.0465913266946
1750005554.67134,-61.099319435118
1750005604.67134,-62.1245252380034
1750005654.67134,-63.2437655325401
1750005704.67134,-59.8684604702254
1750005754.67134,-59.763722794416
1750005804.67134,-61.5022149635579
1750005854.67134,-60.2208986475933
1750005904.67134,-59.8325283099774
1750005954.67134,-58.954107927547
1750006004.67134,-58.8891246930703
1750006054.67134,-61.2208754874563
1750006104.67134,-60.521350182496
1750006154.67134,-59.405167621354
1750006204.67134,-59.3883484215688
1750006254.67134,-60.9036040993904
1750006304.67134,-60.4196701486084
1750006354.67134,-60.5267013237442
1750006404.67134,-61.1023760577701
1750006454.67134,-62.7560078893769
1750006504.67134,-58.1636053285602
1750006554.67134,-62.3294119967271
1750006604.67134,-59.5573041307871
1750006654.67134,-62.4838425151214
1750006704.67134,-59.1016568502871
1750006754.67134,-58.6903512580562
1750006804.67134,-59.3180126998851
1750006854.67134,-57.2370204540737
1750006904.67134,-56.6284716721538
1750006954.67134,-58.9885092674974
1750007004.67134,-55.83185364558
1750007054.67134,-57.0053741341785
1750007104.67134,-57.037483386099
1750007154.67134,-64.3545940253002
1750007204.67134,-57.8600943353447
1750007254.67134,-58.2316454339727
1750007304.67134,-55.6109101962215
1750007354.67134,-54.3548227126037
1750007404.67134,-55.2018980641143
1750007454.67134,-55.5596878923652
1750007504.67134,-55.5252849973752
1750007554.67134,-57.9006127624621
1750007604.67134,-55.7225280041184
1750007654.67134,-58.418949346883
1750007704.67134,-54.9893641819795
1750007754.67134,-56.1758813148598
1750007804.67134,-55.8983646033426
1750007854.67134,-55.9006581157366
1750007904.67134,-57.2584251497422
1750007954.67134,-58.256108607887
1750008004.67134,-57.6376210849582
1750008054.67134,-57.6376210849582
1750008104.67134,-58.7232230452623
1750008154.67134,-61.1780597191497
1750008204.67134,-59.0160296259689
1750008254.67134,-65.6985981946865
1750008304.67134,-60.9815807635291
1750008354.67134,-61.6360000024088
1750008404.67134,-61.8852296646847
1750008454.67134,-64.3117795376146
1750008504.67134,-60.7721050721537
1750008554.67134,-60.7721050721537
1750008604.67134,-61.2323391683605
1750008654.67134,-65.1259807758934
1750008704.67134,-62.7659428930634
1750008754.67134,-60.4624787820269
1750008804.67134,-60.3363348685768
1750008854.67134,-66.0219843569613
1750008904.67134,-65.0265942543998
1750008954.67134,-67.4623182422431
1750009004.67134,-69.271909687624
1750009054.67134,-65.4203158508719
1750009104.67134,-64.981487953103
1750009154.67134,-65.1244509487303
1750009204.67134,-65.8966044684986
1750009254.67134,-68.2558775684226
1750009304.67134,-66.5487299859034
1750009354.67134,-66.264332750272
1750009404.67134,-66.2528650445591
1750009454.67134,-65.0006000641744
1750009504.67134,-65.0028935765683
1750009554.67134,-63.7085805640517
1750009604.67134,-63.6909968557793
1750009654.67134,-66.5968935240276
1750009704.67134,-64.4027540351831
1750009754.67134,-65.3484510076734
1750009804.67134,-61.9211593812989
1750009854.67134,-68.7489845756458
1750009904.67134,-66.7841977113567
1750009954.67134,-71.4125319619893
1750010004.67134,-67.127461773811
1750010054.67134,-68.5869084366098
1750010104.67134,-67.1121714472569
1750010154.67134,-67.1091134002407
1750010204.67134,-67.4363229935454
1750010254.67134,-68.7734482591949
1750010304.67134,-71.7573247539316
1750010354.67134,-70.9714099507187
1750010404.67134,-70.4309023980214
1750010454.67134,-71.0631507993004
1750010504.67134,-69.9637875555518
1750010554.67134,-73.6395442965123
1750010604.67134,-69.6717450782379
1750010654.67134,-68.3246810846472
1750010704.67134,-67.0441293163725
1750010754.67134,-68.2260593852622
1750010804.67134,-68.6289553057289
1750010854.67134,-70.3705054826843
1750010904.67134,-68.4179507019197
1750010954.67134,-68.9951545835955
1750011004.67134,-67.3094132517845
1750011054.67134,-67.3094132517845
1750011104.67134,-67.7979341358815
1750011154.67134,-69.8957452417215
1750011204.67134,-68.6671801289795
1750011254.67134,-68.7092279128278
1750011304.67134,-66.2391009385214
1750011354.67134,-65.4455410243017
1750011404.67134,-65.6336100990772
1750011454.67134,-66.0005740291741
1750011504.67134,-66.0005740291741
1750011554.67134,-74.2534430305325
1750011604.67134,-70.1090423778577
1750011654.67134,-70.9905206243584
1750011704.67134,-67.9730055340378
1750011754.67134,-69.1235907549537
1750011804.67134,-67.8804999025502
1750011854.67134,-67.5999251570843
1750011904.67134,-65.9111258566625
1750011954.67134,-66.0991949053028
1750012004.67134,-66.2811477553703
1750012054.67134,-67.4072687046968
1750012104.67134,-65.6618957892922
1750012154.67134,-67.2520733380588
1750012204.67134,-67.9263697976048
1750012254.67134,-70.4545992862603
1750012304.67134,-68.2153538228081
1750012354.67134,-68.5158055406566
1750012404.67134,-67.6610850128014
1750012454.67134,-72.1755075119137
1750012504.67134,-70.6480194369462
1750012554.67134,-72.1839170137996
1750012604.67134,-70.3926735891649
1750012654.67134,-72.3115897743457
1750012704.67134,-68.7734443650618
1750012754.67134,-70.8001562992034
1750012804.67134,-71.4217016600674
1750012854.67134,-71.3865341259146
1750012904.67134,-71.3865341259146
1750012954.67134,-76.1891763377564
1750013004.67134,-72.1563938980728
1750013054.67134,-71.50273911541
