Trace
Swept SA
A.03.08,N9010A
1749958554.67134,-79.4582290301116
1749958604.67134,-81.570565940951
1749958654.67134,-79.4666385973353
1749958704.67134,-82.6966868510749
1749958754.67134,-76.5699156650413
1749958804.67134,-79.7517999363596
1749958854.67134,-77.2205123614852
1749958904.67134,-81.0736350061306
1749958954.67134,-82.2456263862818
1749959004.67134,-81.9619937114078
1749959054.67134,-82.8029529296833
1749959104.67134,-83.6316801036371
1749959154.67134,-82.8511168467668
1749959204.67134,-83.7410046604912
1749959254.67134,-83.3105861992704
1749959304.67134,-86.7225876036313
1749959354.67134,-81.877897137509
1749959404.67134,-83.4734263763613
1749959454.67134,-81.4054308663047
1749959504.67134,-84.304446945101
1749959554.67134,-81.142439659233
1749959604.67134,-84.5827278122812
1749959654.67134,-80.041547280902
1749959704.67134,-81.72728852124
1749959754.67134,-79.943690181477
1749959804.67134,-88.3983894103798
1749959854.67134,-79.7464466912341
1749959904.67134,-81.3710272525988
1749959954.67134,-79.1409559432628
1749960004.67134,-83.7532355025974
1749960054.67134,-80.2632542064104
1749960104.67134,-81.2601731430004
1749960154.67134,-80.234967248642
1749960204.67134,-85.2088593746768
1749960254.67134,-81.8174995818614
1749960304.67134,-82.7341452449069
1749960354.67134,-78.6187959147444
1749960404.67134,-80.9352565916574
1749960454.67134,-80.7670646983456
1749960504.67134,-81.9963942542369
1749960554.67134,-79.4352906392821
1749960604.67134,-79.4352906392821
1749960654.67134,-79.6149501206987
1749960704.67134,-84.2104105194508
1749960754.67134,-77.9918983802949
1749960804.67134,-80.4459705718304
1749960854.67134,-80.0102005904021
1749960904.67134,-82.2662650968288
1749960954.67134,-79.8290120005382
1749961004.67134,-81.7356960237892
1749961054.67134,-77.8458767104085
1749961104.67134,-80.4788439663464
1749961154.67134,-77.0905422989525
1749961204.67134,-79.7647928825218
1749961254.67134,-76.4430033228359
1749961304.67134,-79.1019638019996
1749961354.67134,-77.7893027556692
1749961404.67134,-77.958259013725
1749961454.67134,-77.2786107856878
1749961504.67134,-81.1340271126055
1749961554.67134,-76.089035553521
1749961604.67134,-78.3106970473497
1749961654.67134,-76.9208205784776
1749961704.67134,-78.3947928894651
1749961754.67134,-74.8329477170791
1749961804.67134,-77.6455743890957
1749961854.67134,-77.5148434116551
1749961904.67134,-82.9749628571226
1749961954.67134,-80.2487256180206
1749962004.67134,-84.7463289173477
1749962054.67134,-79.2258130661779
1749962104.67134,-81.1179714412404
1749962154.67134,-76.2679295071808
1749962204.67134,-76.2113558660629
1749962254.67134,-74.407880174958
1749962304.67134,-75.5309430903359
1749962354.67134,-77.715143825104
1749962404.67134,-79.4307007265633
1749962454.67134,-78.4024367329185
1749962504.67134,-78.8275034387157
1749962554.67134,-76.4506464214383
1749962604.67134,-80.02625255058
1749962654.67134,-73.7748665203409
1749962704.67134,-77.9766051135398
1749962754.67134,-74.6815735599857
1749962804.67134,-75.7029567158948
1749962854.67134,-75.5080070385997
1749962904.67134,-81.7372220744273
1749962954.67134,-73.6663058970013
1749963004.67134,-75.1456297804665
1749963054.67134,-70.2902362347265
1749963104.67134,-69.9546169827251
1749963154.67134,-69.6641035877234
1749963204.67134,-71.5402074413661
1749963254.67134,-69.2879653989698
1749963304.67134,-80.6745546761575
1749963354.67134,-70.1962011942377
1749963404.67134,-68.8835400695019
1749963454.67134,-66.0357458764
1749963504.67134,-71.7213954431897
1749963554.67134,-67.627452350668
1749963604.67134,-69.6014132776004
1749963654.67134,-65.8507345872895
1749963704.67134,-67.5930492727321
1749963754.67134,-64.5136090341537
1749963804.67134,-67.0441320744058
1749963854.67134,-61.3363115524072
1749963904.67134,-61.3363115524072
1749963954.67134,-61.2139901160551
1749964004.67134,-69.4401013595653
1749964054.67134,-64.5029054449012
1749964104.67134,-69.3919371419279
1749964154.67134,-63.8286087762741
1749964204.67134,-63.8561310687446
1749964254.67134,-65.8622012998678
1749964304.67134,-69.5899445656854
1749964354.67134,-67.1977974701376
1749964404.67134,-74.3620063727027
1749964454.67134,-71.1266064027423
1749964504.67134,-79.7739617834787
1749964554.67134,-72.9927713585654
1749964604.67134,-72.9927713585654
1749964654.67134,-74.040912468336
1749964704.67134,-78.565273564714
1749964754.67134,-76.0011120334185
1749964804.67134,-75.5951578829897
1749964854.67134,-75.5951578829897
1749964904.67134,-81.9130558902611
1749964954.67134,-78.6126726858239
1749965004.67134,-81.0025261383022
1749965054.67134,-79.7838995313529
1749965104.67134,-80.8756175726218
1749965154.67134,-83.8778423494558
1749965204.67134,-80.9260749367614
1749965254.67134,-80.7502379716454
1749965304.67134,-84.1064300865648
1749965354.67134,-83.2081324965357
1749965404.67134,-85.2692473387349
1749965454.67134,-80.4360245783255
1749965504.67134,-83.7585784112825
1749965554.67134,-81.5850808084022
1749965604.67134,-80.827452714674
1749965654.67134,-78.7632796947829
1749965704.67134,-79.7701373462466
1749965754.67134,-77.9788938170714
1749965804.67134,-77.9788938170714
1749965854.67134,-78.2541168593839
1749965904.67134,-80.9008450590098
1749965954.67134,-79.265561431095
1749966004.67134,-87.2210366048103
1749966054.67134,-80.9642990804988
1749966104.67134,-82.3794041857042
1749966154.67134,-79.5514872263361
1749966204.67134,-80.101933284826
1749966254.67134,-79.5010294701697
1749966304.67134,-79.0935463681044
1749966354.67134,-77.5408295130604
1749966404.67134,-78.9307059688649
1749966454.67134,-77.4987815331987
1749966504.67134,-78.897831947106
1749966554.67134,-82.1026513815664
1749966604.67134,-80.7081878617713
1749966654.67134,-78.9880436480378
1749966704.67134,-79.5132609525864
1749966754.67134,-76.7992556794008
1749966804.67134,-78.1241488484583
1749966854.67134,-76.1792391133626
1749966904.67134,-76.1157848958602
1749966954.67134,-77.3909849871168
1749967004.67134,-79.9001017897282
1749967054.67134,-80.426847993643
1749967104.67134,-80.241836926681
1749967154.67134,-78.9421723678218
1749967204.67134,-80.1508602598975
1749967254.67134,-79.721970815651
1749967304.67134,-80.2938231771194
1749967354.67134,-79.3473616438717
1749967404.67134,-80.8809655515204
1749967454.67134,-79.6050008472362
1749967504.67134,-82.164575079325
1749967554.67134,-80.8977844899544
1749967604.67134,-84.443574775029
1749967654.67134,-82.8847418259525
1749967704.67134,-84.6316436799262
1749967754.67134,-82.6370409192998
1749967804.67134,-82.6370409192998
1749967854.67134,-80.3595699530838
1749967904.67134,-82.1905677406458
1749967954.67134,-80.3488668081283
1749968004.67134,-82.9550760840695
1749968054.67134,-81.480339081649
1749968104.67134,-82.1393454106544
1749968154.67134,-79.686802066215
1749968204.67134,-79.6707472965116
1749968254.67134,-79.7487271491351
1749968304.67134,-79.6340507715195
1749968354.67134,-81.0934974212509
1749968404.67134,-81.3947136606541
1749968454.67134,-81.033865576306
1749968504.67134,-81.676817135608
1749968554.67134,-79.9841951882098
1749968604.67134,-83.5697399538197
1749968654.67134,-80.1607964919346
1749968704.67134,-79.4735033227689
1749968754.67134,-79.4735033227689
1749968804.67134,-83.0338192168294
1749968854.67134,-78.8091452122048
1749968904.67134,-78.9345245910326
1749968954.67134,-79.2082185771681
1749969004.67134,-82.3556999012261
1749969054.67134,-78.5094575454788
1749969104.67134,-78.5094575454788
1749969154.67134,-78.1004453872365
1749969204.67134,-79.1279447678537
1749969254.67134,-80.4360186848557
1749969304.67134,-82.6836735456533
1749969354.67134,-77.3397590896813
1749969404.67134,-77.3397590896813
1749969454.67134,-78.7777994887044
1749969504.67134,-79.6371069498746
1749969554.67134,-82.6439187253614
1749969604.67134,-84.4817970109025
1749969654.67134,-82.575112765503
1749969704.67134,-82.5881093967173
1749969754.67134,-82.8625678260021
1749969804.67134,-86.3387878779472
1749969854.67134,-82.8526290327231
1749969904.67134,-81.79225572182
1749969954.67134,-81.6370603813171
1749970004.67134,-81.6737567756335
1749970054.67134,-82.211206176774
1749970104.67134,-85.8716727087885
1749970154.67134,-78.7724468316192
1749970204.67134,-80.3305150500599
1749970254.67134,-81.6125956523631
1749970304.67134,-81.1278971800264
1749970354.67134,-78.5859063817912
1749970404.67134,-78.3856051320183
1749970454.67134,-79.8687515317843
1749970504.67134,-74.7480735409974
1749970554.67134,-74.3581741864072
1749970604.67134,-79.58894116413
1749970654.67134,-77.0438922927434
1749970704.67134,-77.2250807911344
1749970754.67134,-80.3014629042912
1749970804.67134,-82.3809258064393
1749970854.67134,-77.6631438145245
1749970904.67134,-76.9437412888978
1749970954.67134,-76.4720394477753
1749971004.67134,-77.5331772018278
1749971054.67134,-77.241899415947
1749971104.67134,-79.8779245882254
1749971154.67134,-75.1998969984406
1749971204.67134,-75.9957502943787
1749971254.67134,-75.2190096975522
1749971304.67134,-78.8175510029035
1749971354.67134,-77.8083996691677
1749971404.67134,-78.1463124074278
1749971454.67134,-77.2441923533683
1749971504.67134,-77.5622277664216
1749971554.67134,-77.1019935787418
1749971604.67134,-78.9796263448183
1749971654.67134,-77.5377633118865
1749971704.67134,-76.7205035561592
1749971754.67134,-76.6195883313127
1749971804.67134,-77.4873054119768
1749971854.67134,-73.5829604504076
1749971904.67134,-76.1562959790086
1749971954.67134,-73.6777594897487
1749972004.67134,-80.1562042923928
1749972054.67134,-77.233488163008
1749972104.67134,-78.5071592634253
1749972154.67134,-77.2327236414532
1749972204.67134,-83.4046005276758
1749972254.67134,-78.1937106138086
1749972304.67134,-80.9696408131035
1749972354.67134,-75.7312285675631
1749972404.67134,-77.5171203413147
1749972454.67134,-77.649380296527
1749972504.67134,-82.1462190873669
1749972554.67134,-76.5461942489913
1749972604.67134,-76.1692915386829
1749972654.67134,-76.3909989738262
1749972704.67134,-80.3687365541501
1749972754.67134,-80.8312640843455
1749972804.67134,-79.738781338576
1749972854.67134,-78.7158688651387
1749972904.67134,-80.439071021348
1749972954.67134,-78.4352942372809
1749973004.67134,-82.3472840485057
1749973054.67134,-80.0545229778843
1749973104.67134,-81.5223792209744
1749973154.67134,-83.2669874972163
1749973204.67134,-84.3671151057089
1749973254.67134,-79.4169225728981
1749973304.67134,-81.9940806439349
1749973354.67134,-78.036220088264
1749973404.67134,-79.9329655926547
1749973454.67134,-77.0813487787116
1749973504.67134,-77.9138985473714
1749973554.67134,-76.8107127481194
1749973604.67134,-78.8037862304203
1749973654.67134,-74.2878345313878
1749973704.67134,-78.049216222911
1749973754.67134,-75.5186930258481
1749973804.67134,-76.1226546784397
1749973854.67134,-77.2357789573493
1749973904.67134,-78.4490538611453
1749973954.67134,-77.5431111993121
1749974004.67134,-77.6692549820866
1749974054.67134,-77.5400530216203
1749974104.67134,-78.7800856832645
1749974154.67134,-76.8848689998346
1749974204.67134,-78.1975300330975
1749974254.67134,-76.5775365095882
1749974304.67134,-79.1233496542458
1749974354.67134,-78.8473620119732
1749974404.67134,-79.0147893575952
1749974454.67134,-79.1615749479285
1749974504.67134,-83.7081067381641
1749974554.67134,-81.0239173613158
1749974604.67134,-82.1515673406843
1749974654.67134,-75.2289428717802
1749974704.67134,-75.308451741378
1749974754.67134,-76.418517986339
1749974804.67134,-77.4460172885507
1749974854.67134,-77.6646667028129
1749974904.67134,-80.0185881518538
1749974954.67134,-78.7563846526089
1749975004.67134,-79.2991855739569
1749975054.67134,-78.465106631512
1749975104.67134,-79.2181475044389
1749975154.67134,-77.9314795767939
1749975204.67134,-77.9314795767939
1749975254.67134,-77.910073169275
1749975304.67134,-78.6080693657881
1749975354.67134,-77.1256872915635
1749975404.67134,-78.3037948964227
1749975454.67134,-76.2335058609046
1749975504.67134,-80.7035868808288
1749975554.67134,-80.897771892826
1749975604.67134,-78.2984429580533
1749975654.67134,-76.5782988227252
1749975704.67134,-75.4605872968792
1749975754.67134,-74.7924068398926
1749975804.67134,-81.2165715791505
1749975854.67134,-75.4965189213572
1749975904.67134,-76.0614907195087
1749975954.67134,-74.4460841946521
1749976004.67134,-77.847382323382
1749976054.67134,-75.5584438474665
1749976104.67134,-74.8642700496461
1749976154.67134,-74.3535783540835
1749976204.67134,-78.6699931811547
1749976254.67134,-77.019419252821
1749976304.67134,-77.1723209241192
1749976354.67134,-76.8412886315679
1749976404.67134,-78.4199986183648
1749976454.67134,-75.45752808685
1749976504.67134,-73.9369206405373
1749976554.67134,-72.6043822559326
1749976604.67134,-72.6494882436078
1749976654.67134,-76.7480180603636
1749976704.67134,-78.2839155718791
1749976754.67134,-76.7533696067062
1749976804.67134,-77.8901935703126
1749976854.67134,-74.9995868496591
1749976904.67134,-76.8863937698518
1749976954.67134,-74.8099886795039
1749977004.67134,-75.5026332251339
1749977054.67134,-73.5661331879375
1749977104.67134,-78.1470679646361
1749977154.67134,-76.6868566888095
1749977204.67134,-79.8542152858041
1749977254.67134,-76.6050540454666
1749977304.67134,-76.6050540454666
1749977354.67134,-79.0667712696034
1749977404.67134,-81.1401182475973
1749977454.67134,-79.9054368970796
1749977504.67134,-77.1409741290789
1749977554.67134,-76.9536695366554
1749977604.67134,-78.3183171078429
1749977654.67134,-77.1753767365826
1749977704.67134,-78.5759562458696
1749977754.67134,-77.3978485887401
1749977804.67134,-77.5033507469016
1749977854.67134,-77.9758168612951
1749977904.67134,-77.4330157570013
1749977954.67134,-75.7304552776753
1749978004.67134,-76.898624193796
1749978054.67134,-75.6157788739247
1749978104.67134,-76.7663640295027
1749978154.67134,-76.7159064562822
1749978204.67134,-83.4993901714409
1749978254.67134,-76.1471118804788
1749978304.67134,-79.2311390785073
1749978354.67134,-76.4689699405085
1749978404.67134,-78.7877239991398
1749978454.67134,-74.8191603246485
1749978504.67134,-74.8191603246485
1749978554.67134,-75.0209904868552
1749978604.67134,-77.124153282781
1749978654.67134,-77.3275123704891
1749978704.67134,-77.9788735623526
1749978754.67134,-76.4116310329849
1749978804.67134,-77.5453970802507
1749978854.67134,-75.7877920029163
1749978904.67134,-78.1531812230079
1749978954.67134,-73.3222519488572
1749979004.67134,-73.3222519488572
1749979054.67134,-73.0707284736335
1749979104.67134,-74.4812466585915
1749979154.67134,-73.0439706635151
1749979204.67134,-75.5140974679432
1749979254.67134,-75.2916253805696
1749979304.67134,-76.5966412766905
1749979354.67134,-76.4873165368906
1749979404.67134,-80.5308018340432
1749979454.67134,-75.886412669964
1749979504.67134,-76.4467973257195
1749979554.67134,-78.1524156429807
1749979604.67134,-78.137889968657
1749979654.67134,-80.1256119307504
1749979704.67134,-77.3160431228041
1749979754.67134,-73.5240809088484
1749979804.67134,-74.3940915280416
1749979854.67134,-73.4980876072171
1749979904.67134,-75.1020262956852
1749979954.67134,-75.9819754860089
1749980004.67134,-75.9368693415229
1749980054.67134,-75.926166209635
1749980104.67134,-72.4094270249242
1749980154.67134,-71.1892714532708
1749980204.67134,-74.4659547247275
1749980254.67134,-73.5905924807863
1749980304.67134,-76.5958752392988
1749980354.67134,-73.4835610312317
1749980404.67134,-74.7534095761457
1749980454.67134,-73.9070987069871
1749980504.67134,-79.4306723438219
1749980554.67134,-79.557580739624
1749980604.67134,-76.8833299077711
1749980654.67134,-74.6960710737165
1749980704.67134,-74.8076892605726
1749980754.67134,-76.6356289880508
1749980804.67134,-77.3152769155341
1749980854.67134,-77.3611473855614
1749980904.67134,-76.9972412019268
1749980954.67134,-73.7664282567542
1749981004.67134,-72.7121709745458
1749981054.67134,-72.6731810286327
1749981104.67134,-72.2419981373301
1749981154.67134,-72.6594197582556
1749981204.67134,-79.1279259374989
1749981254.67134,-74.1869074150612
1749981304.67134,-73.3864669897948
1749981354.67134,-73.4621533169567
1749981404.67134,-77.2242995038995
1749981454.67134,-78.3825297051466
1749981504.67134,-79.3840357841325
1749981554.67134,-73.0883082485702
1749981604.67134,-73.6242287242093
1749981654.67134,-72.2595810223462
1749981704.67134,-73.5867675861896
1749981754.67134,-72.9675156854493
1749981804.67134,-80.4581697643049
1749981854.67134,-74.5576931296754
1749981904.67134,-74.6280278974272
1749981954.67134,-74.8092162651426
1749982004.67134,-74.7694618107424
1749982054.67134,-74.7434683784355
1749982104.67134,-74.940711555057
1749982154.67134,-75.3933004357166
1749982204.67134,-75.4322903554946
1749982254.67134,-74.5676311127657
1749982304.67134,-74.2182506949277
1749982354.67134,-73.1639934257868
1749982404.67134,-71.6105120491881
1749982454.67134,-71.2267287624952
1749982504.67134,-73.7526647256892
1749982554.67134,-74.3413361301321
1749982604.67134,-72.5676763745672
1749982654.67134,-72.9048245912726
1749982704.67134,-73.6211689000048
1749982754.67134,-73.6257559378603
1749982804.67134,-78.5897094666294
1749982854.67134,-76.6432706753567
1749982904.67134,-77.9972152191968
1749982954.67134,-75.0454478979753
1749983004.67134,-76.6616186830353
1749983054.67134,-74.7404087763796
1749983104.67134,-73.0607835778037
1749983154.67134,-72.5340371256053
1749983204.67134,-71.8780887913458
1749983254.67134,-72.3207391662128
1749983304.67134,-73.90403616473
1749983354.67134,-75.3443701153497
1749983404.67134,-78.2624988540549
1749983454.67134,-75.6876341386013
1749983504.67134,-74.3046382330462
1749983554.67134,-74.2862899901515
1749983604.67134,-74.5301680799497
1749983654.67134,-72.4667596208161
1749983704.67134,-74.7365852800118
1749983754.67134,-73.4246885461552
1749983804.67134,-75.7732585664616
1749983854.67134,-73.8444036794747
1749983904.67134,-73.5248389619606
1749983954.67134,-71.7037796801913
1749984004.67134,-77.0836258259793
1749984054.67134,-73.2985442014756
1749984104.67134,-75.02633334327
1749984154.67134,-71.5707548244651
1749984204.67134,-72.8788288068049
1749984254.67134,-71.5852804726537
1749984304.67134,-72.4208880661812
1749984354.67134,-72.2542252029113
1749984404.67134,-72.1693646170926
1749984454.67134,-70.871993635965
1749984504.67134,-70.3979983347189
1749984554.67134,-70.414817508369
1749984604.67134,-76.5691106993867
1749984654.67134,-71.4476682262478
1749984704.67134,-72.5890793714528
1749984754.67134,-77.1195565357281
1749984804.67134,-75.2006401414663
1749984854.67134,-72.8612440792628
1749984904.67134,-74.1318571195963
1749984954.67134,-72.614307654962
1749985004.67134,-74.4070800835035
1749985054.67134,-72.0355746256362
1749985104.67134,-72.9873876660238
1749985154.67134,-74.432308654499
1749985204.67134,-75.797720694971
1749985254.67134,-68.7971163081057
1749985304.67134,-69.7764516409637
1749985354.67134,-68.9255537208821
1749985404.67134,-73.6318677849355
1749985454.67134,-70.7427900943239
1749985504.67134,-71.8436823419793
1749985554.67134,-70.6854519185837
1749985604.67134,-73.8000593646259
1749985654.67134,-70.0142132577702
1749985704.67134,-70.5203178240045
1749985754.67134,-73.3642893309274
1749985804.67134,-73.9376706178972
1749985854.67134,-71.298587176454
1749985904.67134,-71.2962936379249
1749985954.67134,-73.9078545908843
1749986004.67134,-79.0216517308679
1749986054.67134,-75.1417710278204
1749986104.67134,-75.2319830162385
1749986154.67134,-72.5699643332479
1749986204.67134,-73.7419557918044
1749986254.67134,-73.7473073381471
1749986304.67134,-78.6179907269413
1749986354.67134,-72.3130891287357
1749986404.67134,-73.3459400426279
1749986454.67134,-72.6785240679934
1749986504.67134,-74.3413300014462
1749986554.67134,-74.3489749425747
1749986604.67134,-73.1135291489077
1749986654.67134,-70.7580783823385
1749986704.67134,-71.459897134355
1749986754.67134,-68.9217288524205
1749986804.67134,-68.9217288524205
1749986854.67134,-73.9262013440771
1749986904.67134,-74.1333830003561
1749986954.67134,-72.2794498405711
1749987004.67134,-69.9729276563833
1749987054.67134,-68.0211374494436
1749987104.67134,-70.8437027317934
1749987154.67134,-71.99734586905
1749987204.67134,-73.1005315637615
1749987254.67134,-69.8559574266173
1749987304.67134,-69.1900704950922
1749987354.67134,-68.3773979340312
1749987404.67134,-70.682390970569
1749987454.67134,-72.110492667786
1749987504.67134,-73.3627575305627
1749987554.67134,-70.1128318862785
1749987604.67134,-71.5271724960643
1749987654.67134,-66.8544964918248
1749987704.67134,-66.8544964918248
1749987754.67134,-67.469925797859
1749987804.67134,-71.3635673661891
1749987854.67134,-70.790950365558
1749987904.67134,-72.4201179778457
1749987954.67134,-69.504282555521
1749988004.67134,-73.2411998709144
1749988054.67134,-71.4728916747596
1749988104.67134,-71.6739573154116
1749988154.67134,-70.7580760955154
1749988204.67134,-71.4736560003009
1749988254.67134,-68.7848794679892
1749988304.67134,-70.2068652802547
1749988354.67134,-68.6724967073081
1749988404.67134,-71.4346657407664
1749988454.67134,-69.4652917602165
1749988504.67134,-70.8972161174774
1749988554.67134,-68.6319774046641
1749988604.67134,-69.5975515455505
1749988654.67134,-70.4499784042011
1749988704.67134,-71.5286998142557
1749988754.67134,-69.0975626943895
1749988804.67134,-69.326915227472
1749988854.67134,-69.3995434030772
1749988904.67134,-70.7290236230577
1749988954.67134,-69.6869984113061
1749989004.67134,-69.6869984113061
1749989054.67134,-69.3001569730565
1749989104.67134,-69.0960331939154
1749989154.67134,-69.8276677115936
1749989204.67134,-75.5163752469943
1749989254.67134,-72.7220967525345
1749989304.67134,-72.7679670788187
1749989354.67134,-71.613559223994
1749989404.67134,-75.649399436275
1749989454.67134,-72.5967169032745
1749989504.67134,-71.3398649111695
1749989554.67134,-69.1419029452269
1749989604.67134,-70.0226166571054
1749989654.67134,-68.5394701135963
1749989704.67134,-73.130343500628
1749989754.67134,-68.9645366103125
1749989804.67134,-68.4714285968872
1749989854.67134,-68.1197546666553
1749989904.67134,-68.9301335323766
1749989954.67134,-67.9110436928481
1749990004.67134,-71.3979667721405
1749990054.67134,-69.3253842764987
1749990104.67134,-71.0103608515389
1749990154.67134,-68.8093407863099
1749990204.67134,-68.8093407863099
1749990254.67134,-71.8337362177988
1749990304.67134,-68.963771278569
1749990354.67134,-68.9033750950153
1749990404.67134,-71.6754827388068
1749990454.67134,-66.7382867980075
1749990504.67134,-65.3575844309815
1749990554.67134,-65.3400007227091
1749990604.67134,-70.1067110225865
1749990654.67134,-67.8712881538403
1749990704.67134,-72.4789807275896
1749990754.67134,-70.0799530295222
1749990804.67134,-74.5278633163861
1749990854.67134,-68.2130230425095
1749990904.67134,-68.904903210328
